Nrate,Variety,MAT,MAP,SOC,TN,Irrigation,Deep,Dressing,Manure,Tillage,Straw,EFFs,Cultivation,wheat_type,Yield,N_surplus
240,2,13.26 ,698.50 ,8.25 ,0.72 ,1,1,2,0,1,2,1,1,2,6.36 ,88.93 
240,2,13.26 ,698.50 ,8.25 ,0.72 ,1,1,2,0,1,2,1,1,2,6.36 ,88.93 
240,2,13.26 ,698.50 ,8.25 ,0.72 ,2,2,2,0,1,2,1,1,2,8.35 ,32.05 
240,2,13.26 ,698.50 ,8.25 ,0.72 ,2,2,2,0,1,2,1,1,2,8.60 ,24.93 
240,2,13.26 ,698.50 ,8.25 ,0.72 ,2,2,2,0,1,2,1,1,2,9.50 ,-0.86 
240,2,13.26 ,698.50 ,8.25 ,0.72 ,2,2,2,0,1,2,1,1,2,9.47 ,-0.06 
341,2,12.33 ,506.00 ,9.85 ,1.00 ,2,1,2,0,1,2,1,1,2,7.11 ,169.10 
317,2,12.33 ,506.00 ,9.85 ,1.00 ,2,1,2,0,1,2,1,1,2,6.98 ,148.92 
317,2,12.33 ,506.00 ,9.85 ,1.00 ,2,1,2,270,1,2,1,1,2,7.45 ,405.61 
180,2,9.20 ,581.00 ,5.75 ,0.84 ,1,1,1,0,1,1,1,1,2,5.67 ,78.78 
180,2,9.20 ,581.00 ,5.75 ,0.90 ,1,1,1,97.5,1,1,1,1,2,6.45 ,155.43 
180,2,9.20 ,581.00 ,5.75 ,0.90 ,1,1,1,195,1,1,1,1,2,6.64 ,247.88 
180,2,9.20 ,581.00 ,5.75 ,0.90 ,1,1,1,292.5,1,1,1,1,2,6.20 ,356.97 
495,2,11.00 ,500.00 ,8.50 ,1.24 ,1,1,1,0,1,1,1,1,2,5.68 ,393.48 
495,2,11.00 ,500.00 ,8.50 ,1.24 ,1,1,1,0,1,2,1,1,2,7.40 ,347.72 
495,2,11.00 ,500.00 ,8.50 ,1.24 ,1,1,1,85.6,1,1,1,1,2,9.42 ,379.55 
240,2,15.30 ,1000.00 ,10.49 ,1.31 ,2,1,2,0,1,2,1,1,2,3.68 ,174.96 
240,2,15.30 ,1000.00 ,10.49 ,1.31 ,2,1,2,13.5,1,2,1,1,2,4.04 ,178.65 
150,2,12.90 ,527.00 ,10.57 ,0.68 ,1,1,1,0,1,2,1,1,2,7.75 ,-6.63 
105,2,12.90 ,527.00 ,10.57 ,0.68 ,1,1,1,0,1,2,1,1,2,8.01 ,-58.63 
150,2,12.90 ,527.00 ,10.57 ,0.68 ,1,1,1,178.2,1,2,1,1,2,7.64 ,174.57 
105,2,12.90 ,527.00 ,10.57 ,0.68 ,1,1,1,178.2,1,2,1,1,2,8.09 ,117.57 
270,2,6.50 ,211.00 ,7.74 ,1.06 ,1,1,1,0,1,2,1,1,1,5.84 ,142.86 
270,2,6.50 ,211.00 ,7.74 ,0.90 ,1,1,1,10.38,1,2,1,1,1,5.24 ,169.20 
270,2,6.50 ,211.00 ,7.74 ,0.90 ,1,1,1,3.24,1,2,1,1,1,5.83 ,146.26 
270,2,6.50 ,211.00 ,7.74 ,0.90 ,1,1,1,6.48,1,2,1,1,1,5.69 ,153.20 
270,2,6.50 ,211.00 ,7.74 ,0.90 ,1,1,1,19.44,1,2,1,1,1,5.22 ,178.71 
270,2,6.50 ,211.00 ,7.74 ,0.90 ,1,1,1,0,1,2,1,1,1,5.84 ,142.86 
270,2,6.50 ,211.00 ,7.74 ,0.90 ,1,1,1,10.38,1,2,1,1,1,5.24 ,169.20 
270,2,6.50 ,211.00 ,7.74 ,0.90 ,1,1,1,3.24,1,2,1,1,1,5.83 ,146.26 
270,2,6.50 ,211.00 ,7.74 ,0.90 ,1,1,1,6.48,1,2,1,1,1,5.69 ,153.20 
270,2,6.50 ,211.00 ,7.74 ,0.90 ,1,1,1,19.44,1,2,1,1,1,5.22 ,178.71 
138,2,12.90 ,635.00 ,8.17 ,0.84 ,1,1,1,5.9,1,2,1,1,2,9.16 ,-50.23 
138,2,12.90 ,635.00 ,8.17 ,0.84 ,1,1,1,29.5,1,2,1,1,2,9.43 ,-33.84 
138,2,12.90 ,635.00 ,8.17 ,0.99 ,1,1,1,0,1,2,1,1,2,8.58 ,-40.62 
138,2,12.90 ,635.00 ,8.17 ,0.99 ,1,1,1,59,1,2,1,1,2,9.31 ,-1.25 
400,2,13.00 ,586.00 ,10.80 ,0.70 ,2,1,2,0,1,1,1,1,2,5.76 ,266.14 
400,2,13.00 ,586.00 ,10.80 ,0.70 ,2,1,2,40.5,1,1,1,1,2,5.63 ,310.39 
400,2,13.00 ,586.00 ,10.80 ,0.70 ,2,1,2,81,1,1,1,1,2,5.98 ,340.90 
400,2,13.00 ,586.00 ,10.80 ,0.70 ,2,1,2,0,1,2,1,1,2,5.37 ,277.38 
225,2,11.00 ,500.00 ,8.69 ,0.71 ,1,1,1,0,1,2,1,1,2,7.52 ,74.60 
225,2,11.00 ,500.00 ,8.69 ,0.71 ,1,1,1,238,1,2,1,1,2,8.46 ,287.60 
225,2,11.00 ,500.00 ,8.69 ,0.71 ,1,1,1,95.2,1,2,1,1,2,7.91 ,159.21 
200,2,12.40 ,600.00 ,8.70 ,0.99 ,2,1,2,0,1,1,1,1,2,5.75 ,66.45 
200,2,12.40 ,600.00 ,8.70 ,0.99 ,2,1,2,40.95,1,1,1,1,2,5.66 ,109.93 
200,2,12.40 ,600.00 ,8.70 ,0.99 ,2,1,2,81.9,1,1,1,1,2,5.99 ,141.60 
200,2,12.40 ,600.00 ,8.70 ,0.99 ,2,1,2,0,1,2,1,1,2,5.38 ,76.99 
200,2,12.40 ,600.00 ,8.70 ,0.99 ,2,2,2,0,1,1,1,1,2,9.38 ,-37.27 
200,2,12.40 ,600.00 ,8.70 ,0.99 ,2,2,2,40.95,1,1,1,1,2,9.33 ,4.94 
200,2,12.40 ,600.00 ,8.70 ,0.99 ,2,2,2,81.9,1,1,1,1,2,9.05 ,53.90 
200,2,12.40 ,600.00 ,8.70 ,0.99 ,2,2,2,0,1,2,1,1,2,9.48 ,-40.22 
150,1,6.14 ,577.20 ,20.30 ,1.65 ,2,1,1,0,1,1,1,1,1,5.89 ,20.33 
150,1,6.14 ,577.20 ,20.30 ,1.65 ,2,1,1,0,1,1,1,1,1,7.64 ,-30.51 
150,1,6.14 ,577.20 ,20.30 ,1.65 ,2,1,1,0,1,1,1,1,1,9.90 ,-96.30 
150,1,6.14 ,577.20 ,20.30 ,1.65 ,2,1,1,134.4,1,1,1,1,1,10.62 ,17.09 
150,1,6.14 ,577.20 ,20.30 ,1.65 ,2,1,1,134.4,1,1,1,1,1,9.62 ,46.19 
150,1,6.14 ,577.20 ,20.30 ,1.65 ,2,1,1,134.4,1,1,1,1,1,9.66 ,44.99 
147.9,2,18.00 ,888.00 ,10.56 ,0.82 ,1,1,2,0,1,2,1,1,2,7.02 ,-7.85 
124.8,2,18.00 ,888.00 ,10.56 ,0.82 ,1,1,2,18,1,2,1,1,2,7.85 ,-35.39 
108.54,2,18.00 ,888.00 ,10.56 ,0.82 ,1,1,2,36,1,2,1,1,2,6.38 ,6.16 
180,2,13.47 ,598.84 ,15.15 ,1.17 ,2,1,2,0,1,2,1,1,2,6.90 ,19.91 
180,2,13.47 ,686.89 ,15.11 ,1.20 ,2,1,2,0,2,2,1,1,2,6.62 ,28.03 
180,2,13.47 ,686.89 ,15.37 ,1.23 ,2,1,2,0,2,2,1,1,2,6.83 ,22.14 
180,2,13.47 ,598.84 ,15.90 ,1.19 ,2,1,2,8.74,1,2,1,1,2,7.89 ,0.37 
180,2,13.47 ,686.89 ,16.22 ,1.26 ,2,1,2,8.74,2,2,1,1,2,7.81 ,2.88 
180,2,13.47 ,686.89 ,17.16 ,1.27 ,2,1,2,8.74,2,2,1,1,2,7.25 ,18.67 
180,2,13.47 ,598.84 ,15.15 ,1.17 ,2,1,2,0,1,2,1,1,2,6.90 ,19.91 
180,2,13.47 ,686.89 ,15.11 ,1.20 ,2,1,2,0,2,2,1,1,2,6.62 ,28.03 
180,2,13.47 ,686.89 ,15.37 ,1.23 ,2,1,2,0,2,2,1,1,2,6.83 ,22.14 
180,2,13.47 ,598.84 ,15.90 ,1.19 ,2,1,2,8.74,1,2,1,1,2,7.89 ,0.37 
180,2,13.47 ,686.89 ,16.22 ,1.26 ,2,1,2,8.74,1,2,1,1,2,7.81 ,2.88 
180,2,13.47 ,686.89 ,17.16 ,1.27 ,2,1,2,8.74,1,2,1,1,2,7.25 ,18.67 
135,2,13.00 ,550.00 ,8.50 ,0.79 ,1,1,1,0,1,2,1,1,2,1.17 ,153.51 
135,2,13.00 ,550.00 ,8.50 ,0.79 ,1,1,1,0,1,2,1,1,2,2.11 ,128.37 
135,2,13.00 ,550.00 ,8.50 ,0.79 ,1,1,1,0,1,2,1,1,2,2.33 ,122.60 
135,2,13.00 ,550.00 ,8.50 ,0.79 ,1,1,1,0,1,2,1,1,2,2.64 ,114.41 
108,2,13.00 ,550.00 ,8.50 ,0.79 ,1,1,1,85,1,2,1,1,2,2.89 ,165.55 
180,2,14.40 ,800.00 ,11.79 ,1.24 ,2,1,2,0,1,1,1,1,2,7.42 ,5.10 
180,2,14.40 ,800.00 ,12.37 ,1.24 ,2,1,2,41.4,1,1,1,1,2,7.96 ,31.08 
117,2,14.40 ,800.00 ,12.95 ,2.08 ,2,1,2,0,1,2,1,1,2,7.78 ,-68.14 
117,2,14.40 ,800.00 ,13.53 ,2.08 ,2,2,2,41.4,1,2,1,1,2,8.05 ,-34.55 
72,2,14.40 ,800.00 ,14.11 ,2.08 ,2,2,2,82.8,1,1,1,1,2,8.12 ,-40.07 
72,2,14.40 ,800.00 ,14.69 ,2.08 ,2,2,2,41.4,1,1,1,1,2,8.37 ,-88.62 
180,2,14.40 ,800.00 ,10.63 ,2.08 ,2,1,2,0,1,1,1,1,2,7.41 ,5.42 
180,2,14.40 ,800.00 ,10.63 ,2.08 ,2,1,2,41.4,1,1,1,1,2,7.97 ,30.86 
117,2,14.40 ,800.00 ,10.63 ,2.08 ,2,1,2,0,1,2,1,1,2,7.79 ,-68.43 
117,2,14.40 ,800.00 ,10.63 ,2.08 ,2,2,2,41.4,1,2,1,1,2,8.06 ,-34.69 
72,2,14.40 ,800.00 ,10.63 ,2.08 ,2,2,2,82.8,1,1,1,1,2,8.13 ,-40.21 
72,2,14.40 ,800.00 ,10.63 ,2.08 ,2,2,2,41.4,1,1,1,1,2,8.37 ,-88.63 
184.5,2,17.30 ,826.00 ,16.88 ,2.08 ,2,1,2,0,1,2,1,1,2,1.83 ,172.33 
184.5,2,17.30 ,826.00 ,16.88 ,2.08 ,2,1,2,0,1,2,1,1,2,3.25 ,133.71 
184.5,2,17.30 ,826.00 ,16.88 ,2.08 ,2,1,2,0,1,2,1,1,2,3.08 ,138.24 
184.5,2,17.30 ,826.00 ,16.88 ,2.08 ,2,1,2,51.405,1,2,1,1,2,3.10 ,189.13 
184.5,2,17.30 ,826.00 ,16.88 ,2.08 ,2,1,2,102.81,1,2,1,1,2,3.23 ,237.01 
184.5,2,17.30 ,826.00 ,16.88 ,2.08 ,2,1,2,154.215,1,2,1,1,2,3.32 ,286.06 
210,2,15.00 ,1061.00 ,1.27 ,0.27 ,2,1,2,0,1,1,1,1,2,6.66 ,66.32 
150,2,15.73 ,1043.30 ,11.72 ,1.50 ,2,1,2,0,1,2,1,1,2,10.00 ,-84.28 
150,2,15.73 ,1043.30 ,11.72 ,1.50 ,2,1,2,0,1,1,1,1,2,9.10 ,-59.89 
58.5,1,13.00 ,550.00 ,8.27 ,0.90 ,1,1,1,404.685,1,1,1,1,1,1.41 ,475.26 
81.9,1,13.00 ,550.00 ,8.27 ,0.90 ,1,1,1,285.66,1,1,1,1,1,1.14 ,386.75 
117,1,13.00 ,550.00 ,8.27 ,0.90 ,1,1,1,0,1,1,1,1,1,0.93 ,141.76 
117,1,13.00 ,550.00 ,8.27 ,0.90 ,1,1,1,285.66,1,1,1,1,1,1.41 ,414.73 
70,2,6.20 ,320.00 ,2.24 ,0.21 ,1,1,1,0,1,1,1,1,1,1.37 ,61.66 
70,2,6.20 ,320.00 ,2.24 ,0.21 ,1,1,1,54.34,1,1,1,1,1,2.07 ,97.46 
352.5,1,13.00 ,550.00 ,7.44 ,0.93 ,1,1,1,0,1,1,1,1,2,1.03 ,374.60 
352.5,1,13.00 ,550.00 ,7.44 ,0.93 ,1,1,1,0,1,1,1,1,2,1.27 ,368.24 
352.5,1,13.00 ,550.00 ,7.44 ,0.93 ,1,1,1,0,1,1,1,1,2,5.33 ,260.25 
352.5,1,13.00 ,550.00 ,7.44 ,0.93 ,1,1,1,0,1,1,1,1,2,5.48 ,256.34 
352.5,1,13.00 ,550.00 ,7.44 ,0.93 ,1,1,1,0,1,1,1,1,2,5.57 ,253.76 
237,1,13.00 ,550.00 ,7.44 ,0.93 ,1,1,1,73.8,1,1,1,1,2,5.67 ,209.53 
261.75,1,13.00 ,550.00 ,7.44 ,0.93 ,1,1,1,85,1,1,1,1,2,5.96 ,237.66 
150,1,7.00 ,700.00 ,11.35 ,1.04 ,2,1,1,0,1,1,1,1,1,7.11 ,-15.26 
150,1,7.00 ,700.00 ,11.35 ,1.04 ,2,1,1,105,1,1,1,1,1,8.68 ,44.14 
150,1,7.00 ,700.00 ,11.35 ,1.04 ,2,1,1,0,1,1,1,1,1,8.45 ,-54.14 
187.5,1,13.40 ,569.60 ,2.28 ,0.51 ,2,1,2,187.5,1,1,1,1,2,6.09 ,231.80 
375,1,13.40 ,569.60 ,2.28 ,0.51 ,2,1,2,0,1,1,1,1,2,5.71 ,242.48 
120,1,9.40 ,586.00 ,6.50 ,0.62 ,1,1,1,0,1,1,1,1,2,2.00 ,116.30 
120,1,9.40 ,586.00 ,6.50 ,0.62 ,1,1,1,0,1,1,1,1,2,3.30 ,81.72 
138,1,12.04 ,648.60 ,2.32 ,0.50 ,1,1,2,0,1,1,1,1,2,2.64 ,93.44 
276,1,12.04 ,648.60 ,2.32 ,0.50 ,1,1,2,0,1,1,1,1,2,2.46 ,236.42 
138,1,12.04 ,648.60 ,2.32 ,0.50 ,1,1,2,27.6,1,1,1,1,2,5.16 ,48.92 
276,1,12.04 ,648.60 ,2.32 ,0.50 ,1,1,2,27.6,1,1,1,1,2,3.77 ,226.71 
138,1,12.04 ,648.60 ,2.32 ,0.50 ,1,1,2,55.2,1,1,1,1,2,4.29 ,101.39 
276,1,12.04 ,648.60 ,2.32 ,0.50 ,1,1,2,55.2,1,1,1,1,2,4.52 ,232.76 
276,1,12.04 ,648.60 ,2.32 ,0.50 ,1,1,2,0,1,1,1,1,2,3.39 ,209.89 
276,1,12.04 ,648.60 ,2.32 ,0.50 ,1,1,2,0,1,1,1,1,2,3.19 ,215.69 
276,1,12.04 ,648.60 ,2.32 ,0.50 ,1,1,2,0,1,1,1,1,2,2.75 ,228.13 
352.5,1,15.00 ,650.00 ,6.15 ,1.69 ,2,1,2,0,1,1,1,1,2,6.43 ,205.85 
105.75,1,15.00 ,650.00 ,6.15 ,1.69 ,2,1,2,246.5,1,1,1,1,2,6.36 ,207.81 
105.75,1,15.00 ,650.00 ,6.15 ,1.69 ,2,1,2,0,1,2,1,1,2,6.54 ,-44.01 
352.5,2,12.90 ,527.00 ,10.57 ,0.68 ,1,1,1,0,1,1,1,1,2,4.81 ,274.05 
337.5,2,12.90 ,527.00 ,10.57 ,0.68 ,1,1,1,0,1,2,1,1,2,5.89 ,230.33 
337.5,2,12.90 ,527.00 ,10.57 ,0.68 ,1,1,1,0,1,2,1,1,2,4.92 ,256.13 
337.5,2,12.90 ,527.00 ,10.57 ,0.68 ,1,1,1,0,1,2,1,1,2,5.78 ,233.25 
180,2,15.73 ,1043.30 ,8.50 ,0.97 ,2,1,2,0,2,2,1,1,2,6.44 ,42.33 
180,2,15.73 ,1043.30 ,8.50 ,0.97 ,2,1,2,0,1,2,1,1,2,7.18 ,22.23 
180,2,15.73 ,1043.30 ,8.50 ,0.97 ,2,1,2,0,2,2,1,1,2,7.49 ,13.85 
180,2,15.73 ,1043.30 ,8.50 ,0.97 ,2,1,2,0,1,2,1,1,2,6.94 ,28.59 
180,2,15.73 ,1043.30 ,8.50 ,0.97 ,2,1,2,0,1,2,1,1,2,6.62 ,37.38 
180,2,15.73 ,1043.30 ,8.50 ,0.97 ,2,1,2,0,1,1,1,1,2,7.43 ,15.34 
480,2,15.60 ,1038.00 ,11.60 ,2.30 ,2,1,2,0,1,1,1,1,2,3.25 ,428.65 
240,2,15.60 ,1038.00 ,11.60 ,2.30 ,2,1,2,55.2,1,1,1,1,2,3.93 ,225.42 
421,2,15.60 ,1038.00 ,11.60 ,2.30 ,2,1,2,0,1,2,1,1,2,4.02 ,348.78 
181,2,15.60 ,1038.00 ,11.60 ,2.30 ,2,1,2,55.2,1,2,1,1,2,3.65 ,174.01 
300,1,18.00 ,1431.00 ,8.58 ,1.07 ,2,1,2,0,1,1,1,1,2,3.90 ,231.58 
300,1,18.00 ,1431.00 ,8.58 ,1.07 ,2,1,2,0,1,1,1,1,2,1.06 ,308.55 
300,1,18.00 ,1431.00 ,8.58 ,1.07 ,2,1,2,0,1,1,1,1,2,1.28 ,302.58 
90,1,18.00 ,1431.00 ,8.58 ,1.07 ,2,1,2,79.8,1,1,1,1,2,1.66 ,162.09 
134,1,18.00 ,1431.00 ,8.58 ,1.07 ,2,1,2,120,1,1,1,1,2,1.70 ,245.20 
240,1,14.40 ,855.00 ,6.40 ,0.81 ,2,1,2,0,1,1,1,1,2,7.04 ,83.74 
120,1,14.40 ,855.00 ,6.40 ,0.81 ,2,1,2,120,1,1,1,1,2,7.48 ,71.92 
120,1,14.40 ,855.00 ,6.40 ,0.81 ,2,1,2,0,1,2,1,1,2,7.23 ,-41.30 
240,2,11.50 ,500.00 ,7.10 ,0.80 ,2,1,2,0,1,1,1,1,2,4.66 ,137.81 
251,2,11.50 ,500.00 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,4.84 ,143.66 
184,2,11.50 ,500.00 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,5.21 ,66.08 
269,2,11.50 ,500.00 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,5.30 ,148.50 
240,2,11.50 ,500.00 ,7.10 ,0.80 ,2,1,2,0,1,1,1,1,2,4.66 ,137.81 
251,2,11.50 ,500.00 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,4.84 ,143.66 
184,2,11.50 ,500.00 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,5.21 ,66.08 
269,2,11.50 ,500.00 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,5.30 ,148.50 
120,1,9.10 ,580.00 ,6.50 ,0.62 ,1,1,1,0,1,1,1,1,2,1.82 ,121.10 
150,1,13.90 ,584.70 ,4.42 ,0.45 ,2,1,2,22.3398,1,1,1,1,2,4.48 ,81.46 
300,1,13.90 ,584.70 ,4.42 ,0.45 ,2,1,2,0,1,1,1,1,2,4.61 ,205.55 
300,1,13.90 ,584.70 ,4.42 ,0.45 ,2,1,2,0,1,1,1,1,2,4.42 ,211.10 
75,2,14.25 ,615.00 ,4.47 ,0.80 ,2,1,2,46,1,1,1,1,2,5.33 ,6.07 
150,2,14.25 ,615.00 ,4.47 ,0.80 ,2,1,2,0,1,1,1,1,2,5.03 ,43.39 
150,2,14.25 ,615.00 ,4.47 ,0.80 ,2,1,2,0,1,1,1,1,2,4.17 ,68.16 
150,2,14.25 ,615.00 ,4.47 ,0.80 ,2,1,2,0,1,1,1,1,2,0.45 ,174.58 
150,2,14.25 ,615.00 ,4.47 ,0.80 ,2,1,2,0,1,1,1,1,2,1.35 ,148.76 
300,1,18.10 ,1407.50 ,8.79 ,0.85 ,2,1,2,0,1,1,1,1,2,1.02 ,309.75 
210,1,18.10 ,1407.50 ,8.79 ,0.85 ,2,1,2,90,1,1,1,1,2,1.32 ,301.42 
360,2,15.15 ,990.30 ,7.19 ,1.18 ,2,2,2,0,2,2,1,1,2,8.37 ,157.91 
360,2,15.15 ,990.30 ,7.19 ,1.18 ,2,2,2,0,1,2,1,1,2,9.02 ,139.26 
360,2,15.15 ,990.30 ,7.19 ,1.18 ,2,2,2,0,1,2,1,1,2,9.06 ,138.28 
360,2,15.15 ,990.30 ,7.19 ,1.18 ,2,2,2,0,1,2,1,1,2,9.13 ,136.32 
360,2,15.15 ,990.30 ,7.19 ,1.18 ,2,2,2,0,1,2,1,1,2,9.20 ,134.36 
192,2,12.47 ,660.00 ,10.20 ,0.70 ,1,1,1,0,1,2,1,1,2,6.45 ,69.92 
240,2,12.47 ,660.00 ,10.20 ,0.70 ,1,1,1,0,1,2,1,1,2,6.59 ,114.22 
240,2,12.47 ,660.00 ,10.20 ,0.70 ,1,1,1,0,1,1,1,1,2,5.77 ,136.06 
240,2,12.47 ,660.00 ,10.20 ,0.70 ,1,1,1,0,1,2,1,1,2,5.97 ,130.68 
240,2,12.47 ,660.00 ,10.20 ,0.70 ,1,1,1,0,1,2,1,1,2,6.25 ,123.29 
192,2,12.47 ,660.00 ,6.45 ,0.54 ,1,1,1,0,1,2,1,1,2,6.45 ,69.92 
240,2,12.47 ,660.00 ,6.45 ,0.54 ,1,1,1,0,1,2,1,1,2,6.59 ,114.22 
240,2,12.47 ,660.00 ,6.45 ,0.54 ,1,1,1,0,1,1,1,1,2,5.77 ,136.06 
240,2,12.47 ,660.00 ,6.45 ,0.54 ,1,1,1,0,1,2,1,1,2,5.97 ,130.68 
240,2,12.47 ,660.00 ,6.45 ,0.54 ,1,1,1,0,1,2,1,1,2,6.25 ,123.29 
120,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,2,2,1,1,2,3.35 ,80.47 
120,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,3.04 ,88.53 
120,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,3.04 ,88.61 
120,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.88 ,92.87 
120,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.86 ,93.40 
120,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.71 ,97.31 
75,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,2,2,1,1,2,2.70 ,52.79 
75,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.39 ,61.06 
75,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.43 ,60.00 
75,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.24 ,64.94 
75,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.23 ,65.13 
75,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.04 ,70.21 
225,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,2,2,1,1,2,2.89 ,197.65 
225,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.70 ,202.68 
225,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.70 ,202.57 
225,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.67 ,203.56 
225,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.72 ,202.17 
225,2,9.00 ,533.00 ,7.40 ,0.94 ,1,1,1,0,1,2,1,1,2,2.50 ,208.00 
120,2,9.00 ,533.00 ,7.30 ,0.94 ,1,1,1,0,2,2,1,1,2,3.35 ,80.47 
120,2,9.00 ,533.00 ,7.30 ,0.94 ,1,1,1,0,1,2,1,1,2,3.04 ,88.53 
120,2,9.00 ,533.00 ,7.30 ,0.94 ,1,1,1,0,1,2,1,1,2,3.04 ,88.61 
120,2,9.00 ,533.00 ,7.30 ,0.94 ,1,1,1,0,1,2,1,1,2,2.88 ,92.87 
120,2,9.00 ,533.00 ,7.30 ,0.94 ,1,1,1,0,1,2,1,1,2,2.86 ,93.40 
120,2,9.00 ,533.00 ,7.30 ,0.94 ,1,1,1,0,1,2,1,1,2,2.71 ,97.31 
75,2,9.00 ,533.00 ,7.30 ,0.99 ,1,1,1,0,2,2,1,1,2,2.70 ,52.79 
75,2,9.00 ,533.00 ,7.30 ,0.99 ,1,1,1,0,1,2,1,1,2,2.39 ,61.06 
75,2,9.00 ,533.00 ,7.30 ,0.99 ,1,1,1,0,1,2,1,1,2,2.43 ,60.00 
75,2,9.00 ,533.00 ,7.30 ,1.27 ,1,1,1,0,1,2,1,1,2,2.24 ,64.94 
75,2,9.00 ,533.00 ,7.30 ,1.27 ,1,1,1,0,1,2,1,1,2,2.23 ,65.13 
75,2,9.00 ,533.00 ,7.30 ,1.27 ,1,1,1,0,1,2,1,1,2,2.04 ,70.21 
225,2,9.00 ,533.00 ,7.30 ,1.27 ,1,1,1,0,2,2,1,1,2,2.89 ,197.65 
225,2,9.00 ,533.00 ,7.30 ,1.27 ,1,1,1,0,1,2,1,1,2,2.70 ,202.68 
225,2,9.00 ,533.00 ,7.30 ,1.27 ,1,1,1,0,1,2,1,1,2,2.70 ,202.57 
225,2,9.00 ,533.00 ,7.30 ,1.27 ,1,1,1,0,1,2,1,1,2,2.67 ,203.56 
225,2,9.00 ,533.00 ,7.30 ,1.27 ,1,1,1,0,1,2,1,1,2,2.72 ,202.17 
225,2,9.00 ,533.00 ,7.30 ,1.27 ,1,1,1,0,1,2,1,1,2,2.50 ,208.00 
360,2,14.50 ,616.00 ,10.03 ,1.25 ,2,1,2,0,1,2,1,1,2,6.34 ,216.13 
220,2,14.50 ,616.00 ,10.03 ,1.25 ,2,1,2,0,1,2,1,1,2,6.24 ,78.84 
192,2,14.50 ,616.00 ,10.03 ,1.25 ,2,1,2,0,1,2,1,1,2,6.48 ,44.18 
360,2,14.50 ,616.00 ,10.03 ,1.25 ,2,1,2,0,1,2,1,1,2,6.34 ,216.13 
220,2,14.50 ,616.00 ,10.03 ,1.25 ,2,1,2,0,1,2,1,1,2,6.24 ,78.84 
192,2,14.50 ,616.00 ,10.03 ,1.25 ,2,1,2,0,1,2,1,1,2,6.48 ,44.18 
90,1,8.00 ,540.00 ,6.24 ,0.95 ,1,1,1,0,1,1,1,1,2,2.14 ,61.23 
90,1,8.00 ,540.00 ,6.24 ,0.95 ,1,1,1,0,1,1,1,1,2,3.87 ,15.21 
90,1,8.00 ,540.00 ,6.24 ,0.95 ,1,1,1,0,1,1,1,1,2,4.92 ,-12.67 
180,2,13.00 ,542.00 ,6.10 ,0.78 ,2,1,2,0,1,2,1,1,2,7.30 ,2.85 
180,2,13.00 ,542.00 ,6.10 ,0.78 ,2,1,2,0,1,2,1,1,2,6.69 ,20.27 
375,2,13.00 ,542.00 ,6.10 ,0.78 ,2,1,2,0,1,2,1,1,2,6.62 ,217.15 
375,2,13.00 ,542.00 ,6.10 ,0.78 ,2,1,2,0,1,2,1,1,2,5.47 ,250.22 
225,2,12.90 ,630.00 ,6.48 ,0.95 ,1,1,1,0,1,1,1,1,2,6.51 ,101.39 
225,2,12.90 ,630.00 ,6.48 ,0.95 ,1,1,1,0,1,2,1,1,2,7.78 ,67.50 
110,2,12.90 ,630.00 ,6.48 ,0.95 ,1,1,1,0,1,2,1,1,2,7.37 ,-36.41 
225,2,12.90 ,630.00 ,6.48 ,0.95 ,1,1,1,0,1,2,1,1,2,8.04 ,60.74 
225,2,12.90 ,630.00 ,6.48 ,0.95 ,1,1,1,0,1,1,1,1,2,6.51 ,101.39 
